id,intent,utterance
1558,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,잔여 휴가 얼마 나았냐구
1559,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,반차상신
1560,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차 몇개 남았지?
1561,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,교육훈련
1562,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,직출
1563,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,월요일 지연 출근
1564,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가전자결재
1565,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,근태 신청
1566,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,남은 휴가는?
1567,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,대휴 상신
1568,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가기간
1569,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가 제도는?
1570,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,오성도 휴가 결재 상신
1571,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,전자결재 휴가 상신
1572,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,출근은 언제 하니
1573,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,근태 제도
1574,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,경조사 신청 절차
1575,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가조회
1576,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK, 근태
1577,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차휴가
1578,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,반반차는 어떻게 해?
1579,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,유연근무제 상신
1580,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,전결권한
1581,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,결재 상신
1582,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차기간
1583,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,유연근무 신청하려고요
1584,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,리프레쉬 휴가 양식
1585,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,20억 이상 비자1 결재선이 어떻게 되지?
1586,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,내 남음 휴가
1587,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,결재상신하는 방법
1588,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,리프레쉬 휴가 올리고 싶어
1589,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차일수
1590,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,자동차보험은 어디가 좋아
1591,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,리조트신청
1592,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가상신?
1593,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,장승완 남은 휴가
1594,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차 상신하고 싶어
1595,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차 휴가 상
1596,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,전결
1597,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴개 결재
1598,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가 신청은 어떻게 하나요
1599,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차 상신하고 싶어요
1600,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,내가 반차 휴가 내고 싶은데..
1601,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,출장비
1602,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,써클 결재비밀번호
1603,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,결재 연차쓸래
1604,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,전자결재 근태
1605,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,내 연차 몇개 남았어?
1606,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,업무차량 사용방법
1607,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,안식월 상신
1608,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차상신
1609,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,업무용차량
1610,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,포상 휴가
1611,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,내 남은 휴가일수는?
1612,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가자
1613,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,리조트신청 상신
1614,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,안식월 휴가
1615,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,대휴
1616,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차갯수
1617,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,나의 잔여 휴가는?
1618,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,출장 결재 하기
1619,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,전자결재 대휴
1620,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,양지로 근태
1621,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,결재상신
1622,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가 전자결재
1623,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,직출품의양식
1624,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,리프레시 휴가
1625,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,잔여 연차를 알려줘
1626,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,반반차 사용이 가능한가요?
1627,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가보내주세요
1628,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가 신청
1629,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,시차출근제
1630,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차 휴가를 못 쓰면 어떻게 되나요?
1631,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,근태신청
1632,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,현장 출근
1633,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,차량 예약
1634,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,잔여휴가
1635,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차?
1636,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,유연근무제
1637,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,반차와 반반차를 결합해서 쓰고 싶은데 가능한가요?
1638,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가제도
1639,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,저 연차 좀 알수 있을까요?
1640,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,하반기 조직활성화 교육내용은?
1641,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,근태 결재
1642,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,'반반차 상신'
1643,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산좀 알려죠
1644,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산
1645,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,통제성경비
1646,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,한화생명준비TFT 통제예산조회
1647,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀예산 조회
1648,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 경비
1649,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,경비
1650,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀비용
1651,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산?
1652,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 근태 알려줘
1653,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀근태 알려줘
1654,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀경비내역은?
1655,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,부서예산
1656,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,기획팀 예산
1657,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,보안운영팀 예산
1658,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,제조운영팀 예산 알려줘
1659,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 경비 알려줘
1660,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,제서PJT팀(팀장) 예산
1661,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,자금운영 잔여예산
1662,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,야근식대
1663,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리 파트 예산은
1664,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,안녕하세요. 데이터사업 TFT 예산 확인 부탁 드려요
1665,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산이 어떻게 되나요?
1666,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,야근식대비
1667,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산알려죵
1668,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,개인경비
1669,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,비용
1670,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산은?
1671,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융영업팀 예산?
1672,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,회의실 예약
1673,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,"임직원인데, 예산 조회가 왜 안 되죠"
1674,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예 산
1675,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,업무추진식대
1676,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산을 알려주세요
1677,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀비
1678,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,업무회의비
1679,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,근무중이야
1680,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,기술 연구소 예산
1681,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리 부서 예산은?
1682,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,Biz컨설팅팀 통제 예산 알려줘
1683,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,IT컨설팅팀 통제예산 조회
1684,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산좀 많이 주세요
1685,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,데이터사업TFT  예산
1686,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,경비조회해눠
1687,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,리조트FO차세대시스템 예산 조회
1688,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 조회
1689,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,스마트워크 예산
1690,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,통제예산
1691,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,리조트 예약
1692,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산이 얼마나 남았니
1693,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,정승환의 리프레시 포인트는 얼마나 남았나요?
1694,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산조회
1695,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예상은
1696,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 예산
1697,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀예산은 얼마남았어?
1698,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산알려줴
1699,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,고흥만 태양광 운영관리 예산이 어떻게 되니?
1700,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,나의 휴가가 얼마 남았니?
1701,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,경비계좌
1702,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산은 어떻게 되니 ?
1703,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 얼마 남았니
1704,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,회의비
1705,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,M000700 경비
1706,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,"예, 식사 했습니다."
1707,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,물류사업 예산
1708,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,시내교통비
1709,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,보안운영팀 예사
1710,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 예산 얼마나 남았지?
1711,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,조직관리비 없어?
1712,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,남은예산은 ?
1713,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,제조운영팀 예산
1714,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,보안운영 예산
1715,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,보안운영 통제예산
1716,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예
1717,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,"예, 감사합니다."
1718,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,수행-[렌터카 공제조합] 통합전산시스템 구축 통제예산 잔여금액은?
1719,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산좀
1720,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 얼마 남았어
1721,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,경비 알려줘
1722,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,잔여 예산
1723,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,Compliance팀 예산 조회
1724,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,야근자식대
1725,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산
1726,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예싼
1727,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,PI팀 예산
1728,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,보안운영팀 통제예산
1729,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,데이타TF 예산은 ?
1730,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,업무차량 예약
1731,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,동호회가 어디예요?
1732,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융부문 경비 예산 잔액 알려주세요
1733,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,부서경비
1734,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,전북예산
1735,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,서비스
1736,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산은?
1737,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,비즈컨설팅팀
1738,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,Biz컨설팅팀 통제예산
1739,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,M000900 경비
1740,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,저희 팀 예산조회
1741,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융sI영업팀 남은 예산
1742,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 알려줘.
1743,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 예산알려줘
1744,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,법인카드 잔액 예산은 얼마지?
1745,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산은
1746,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,한달 예산은 얼마니
1747,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,비서
1748,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융영업팀 예산
1749,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,Biz컨설팅팀 예싼
1750,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,IFRS예산조회
1751,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,대답할 수 있는 서비스는 무엇인가
1752,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,경비예산 확인 바랍니다
1753,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀경비
1754,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 뭐냐고
1755,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 알려줘
1756,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산알려줘
1757,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,남은 연차는 얼마남았지?
1758,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,연결재무 파트의 예산 알려줘
1759,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,경비 처리 현황
1760,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 잔여예산
1761,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리파트 예산은?
1762,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,부서 예산
1763,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 에산 알려줘
1764,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융통합지원TF 경비 잔액 알려주세요
1765,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 많이 쓴 사람 누구야?
1766,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산조회
1767,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,M002500 잔여예산
1768,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산좀 알려줘
1769,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,여의도동 일기예보는?
1770,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,남은예산
1771,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산좀 부탁해요
1772,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산좀 알려줘
1773,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,울팀 예산은?
1774,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,경비 잔액
1775,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,야근자 식대 알려줘
1776,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 얼마 남았냐고
1777,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,여비교통비
1778,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀예산
1779,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,인사팀 전체 업무 알려줘
1780,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산은 ?
1781,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,내 휴가가 얼마 남았니?
1782,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리 경비는?
1783,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,스마트 팩토리 TF 예산?
1784,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,컴플라이언스팀 남은 예산
1785,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산식대
1786,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융PJT팀장 예산
1787,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산ㅇ ㅣ얼마야
1788,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,대선 얼마 남았어 이선 얼마 남았어 예산 얼마나 많냐고
1789,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,품질관리팀 예산
1790,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 비용
1791,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,비통제예산
1792,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,업무
1793,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,it컨설팅팀 야근자 식대
1794,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,EP 예산 조회 부탁해
1795,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 예산은
1796,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 예산 조회
1797,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,제조ITO팀 예산
1798,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,PT팀 예산은?
1799,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 규정 알려줘
1800,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,남은 예산은
1801,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,케미칼 예산
1802,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 잔여 예산?
1803,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,나의 예산은 ?
1804,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산잔액이 얼마나 되니
1805,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,상생협력팀 예산
1806,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 조회해줘봐
1807,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀장 예산
1808,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 잔액이 얼마니
1809,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 예산조회
1810,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,F171056-4 경비조회
1811,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산편성 시기
1812,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,파트 예산 알려줘
1813,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융부분 경비예산 알려줘요
1814,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,일기예보
1815,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,회사 공모전 소식좀 알려줘
1816,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,보안관리TFT 예산
1817,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,P170388-4 예산
1818,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,에산
1819,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,무회의비
1820,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 시내교통비 예산잔액 알려주세요
1821,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 경비 내역 알려줘
1822,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,교통비 지원
1823,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산 얼마 남았어?
1824,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 담당
1825,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,통제 예산
1826,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,업무회의비 내역 알려줘
1827,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,IDC기획팀 예산
1828,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,제서영업팀 예산
1829,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,내 남은 경비는 ?
1830,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산?
1831,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 경비 조회는 어디서해?
1832,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,교육비 예산
1833,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,기술연구소 남은 예산 알려줘
1834,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,기술연구소 업무회의비
1835,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET, 예산
1836,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,예산 담당자
1837,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,수행지원 디자인 예산
1838,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 경비 상황은?
1839,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,금융프로젝트 팀예산
1840,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리팀 예산을 알려줘
1841,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,팀 예산을 알려줘
1842,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,우리 팀 경비
1843,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,제서영업팀 12월 잔여예산
1844,ECS_SNC_PI_ERP_INQUIRY_TEAM_BUDGET,출장비 정산
